CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,AvgSpend,NumTransactions,LastTransaction,UniqueProducts,NumInteractions,LastInteraction,IssuesUnresolved,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,ServiceMissing,SpendPerTransaction,SpendPerProduct,InteractionRate,DaysSinceLastTransaction,DaysSinceLastLogin,DaysSinceLastInteraction
455,67,F,Married,High,565.79,188.59666666666664,3,2022-12-18,3,2.0,2022-07-30,0.0,2023-12-23,40,Website,0,0,188.59666666666666,188.59666666666666,0.6666666666666666,378,8,519.0
456,41,M,Divorced,High,2402.0,266.8888888888889,9,2022-11-23,4,1.0,2022-03-20,1.0,2023-11-22,34,Mobile App,0,0,266.8888888888889,600.5,0.1111111111111111,403,39,651.0
457,48,M,Divorced,Medium,1730.33,216.29125,8,2022-10-18,4,2.0,2022-08-07,2.0,2023-06-14,44,Website,0,0,216.29125,432.5825,0.25,439,200,511.0
458,43,M,Single,High,2767.15,307.4611111111111,9,2022-09-29,5,0.0,,0.0,2023-01-10,33,Website,0,1,307.4611111111111,553.4300000000001,0.0,458,355,755.0
459,38,F,Widowed,Low,62.87,62.87,1,2022-09-24,1,1.0,2022-04-24,1.0,2023-03-13,5,Mobile App,0,0,62.87,62.87,1.0,463,293,616.0
460,51,M,Divorced,Low,336.72,336.72,1,2022-05-04,1,2.0,2022-07-29,2.0,2023-02-24,45,Online Banking,0,0,336.72,336.72,2.0,606,310,520.0
461,55,F,Married,High,449.87,449.87,1,2022-01-19,1,2.0,2022-07-23,2.0,2023-07-15,27,Online Banking,0,0,449.87,449.87,2.0,711,169,526.0
462,41,F,Widowed,Low,391.36,130.45333333333335,3,2022-05-17,3,0.0,,0.0,2023-04-09,8,Online Banking,1,1,130.45333333333335,130.45333333333335,0.0,593,266,755.0
463,45,F,Widowed,High,1668.22,238.31714285714287,7,2022-12-08,3,0.0,,0.0,2023-04-17,7,Online Banking,0,1,238.31714285714287,556.0733333333334,0.0,388,258,755.0
464,47,F,Married,Medium,2166.33,240.7033333333333,9,2022-11-30,5,0.0,,0.0,2023-12-11,22,Website,0,1,240.70333333333332,433.26599999999996,0.0,396,20,755.0
465,51,F,Single,Low,1217.08,304.27,4,2022-12-30,3,0.0,,0.0,2023-11-14,46,Website,0,1,304.27,405.6933333333333,0.0,366,47,755.0
466,69,M,Widowed,High,1918.16,239.77,8,2022-10-27,4,0.0,,0.0,2023-06-25,28,Online Banking,1,1,239.77,479.54,0.0,430,189,755.0
467,69,M,Divorced,Low,1104.21,276.0525,4,2022-11-27,3,1.0,2022-04-18,0.0,2023-12-17,9,Website,0,0,276.0525,368.07,0.25,399,14,622.0
468,40,M,Married,High,818.31,204.5775,4,2022-05-26,3,0.0,,0.0,2023-12-23,31,Online Banking,0,1,204.5775,272.77,0.0,584,8,755.0
469,25,M,Divorced,Low,1626.7,271.1166666666667,6,2022-12-16,4,2.0,2022-07-01,2.0,2023-10-24,4,Mobile App,1,0,271.1166666666667,406.675,0.3333333333333333,380,68,548.0
470,59,F,Married,Medium,1916.68,319.44666666666666,6,2022-11-24,5,1.0,2022-03-19,1.0,2023-06-09,5,Website,1,0,319.44666666666666,383.336,0.16666666666666666,402,205,652.0
471,67,F,Married,Low,1109.17,221.834,5,2022-09-03,4,2.0,2022-06-26,1.0,2023-01-10,13,Mobile App,0,0,221.834,277.2925,0.4,484,355,553.0
472,27,F,Widowed,Low,2217.28,246.3644444444444,9,2022-12-30,5,0.0,,0.0,2023-12-30,6,Mobile App,0,1,246.36444444444447,443.456,0.0,366,1,755.0
473,18,M,Married,Low,251.46,83.82,3,2022-12-23,3,0.0,,0.0,2023-01-17,23,Online Banking,0,1,83.82000000000001,83.82000000000001,0.0,373,348,755.0
474,37,M,Widowed,Low,2460.07,273.3411111111111,9,2022-12-27,4,2.0,2022-08-08,1.0,2023-03-15,47,Online Banking,0,0,273.3411111111111,615.0175,0.2222222222222222,369,291,510.0
475,54,F,Married,High,1635.13,272.52166666666665,6,2022-11-02,3,1.0,2022-06-29,0.0,2023-05-08,35,Mobile App,0,0,272.5216666666667,545.0433333333334,0.16666666666666666,424,237,550.0
476,35,M,Widowed,Medium,2145.93,268.24125,8,2022-11-08,3,1.0,2022-10-17,0.0,2023-01-30,34,Mobile App,0,0,268.24125,715.31,0.125,418,335,440.0
477,38,M,Widowed,Medium,806.96,134.49333333333334,6,2022-12-04,4,0.0,,0.0,2023-11-20,38,Online Banking,0,1,134.49333333333334,201.74,0.0,392,41,755.0
478,66,M,Single,Low,1615.84,323.168,5,2022-11-16,3,0.0,,0.0,2023-07-16,34,Mobile App,1,1,323.168,538.6133333333333,0.0,410,168,755.0
479,21,F,Widowed,Low,1184.28,236.856,5,2022-11-05,4,2.0,2022-09-15,1.0,2023-09-03,11,Website,0,0,236.856,296.07,0.4,421,119,472.0
480,60,M,Widowed,Medium,1351.01,168.87625,8,2022-11-20,4,1.0,2022-01-10,1.0,2023-06-09,6,Website,1,0,168.87625,337.7525,0.125,406,205,720.0
481,19,F,Widowed,Medium,3386.04,376.2266666666667,9,2022-07-31,3,1.0,2022-04-21,0.0,2023-07-19,32,Website,0,0,376.2266666666667,1128.68,0.1111111111111111,518,165,619.0
482,38,M,Single,Medium,2624.42,291.6022222222222,9,2022-10-06,3,2.0,2022-03-14,0.0,2023-01-25,35,Website,1,0,291.6022222222222,874.8066666666667,0.2222222222222222,451,340,657.0
483,54,F,Divorced,Medium,1262.48,210.41333333333333,6,2022-11-02,4,1.0,2022-11-07,1.0,2023-03-23,34,Mobile App,0,0,210.41333333333333,315.62,0.16666666666666666,424,283,419.0
484,22,M,Divorced,Low,988.39,141.19857142857143,7,2022-11-16,3,0.0,,0.0,2023-04-13,43,Mobile App,0,1,141.19857142857143,329.4633333333333,0.0,410,262,755.0
485,34,M,Single,Medium,2129.71,304.2442857142857,7,2022-12-20,5,1.0,2022-11-14,0.0,2023-09-15,28,Mobile App,0,0,304.2442857142857,425.942,0.14285714285714285,376,107,412.0
486,66,F,Widowed,Low,758.73,189.6825,4,2022-11-01,3,2.0,2022-08-03,1.0,2023-08-18,5,Online Banking,0,0,189.6825,252.91,0.5,425,135,515.0
487,65,F,Widowed,Low,1624.23,232.03285714285715,7,2022-12-24,4,2.0,2022-11-08,1.0,2023-10-11,34,Mobile App,0,0,232.03285714285715,406.0575,0.2857142857142857,372,81,418.0
488,28,F,Married,Medium,393.84,393.84,1,2022-09-29,1,0.0,,0.0,2023-06-14,33,Mobile App,1,1,393.84,393.84,0.0,458,200,755.0
489,63,M,Divorced,High,1101.11,183.5183333333333,6,2022-11-20,3,0.0,,0.0,2023-11-23,12,Online Banking,0,1,183.51833333333332,367.03666666666663,0.0,406,38,755.0
490,58,F,Widowed,Low,2063.08,294.7257142857143,7,2022-11-20,5,2.0,2022-09-07,1.0,2023-02-28,40,Online Banking,0,0,294.7257142857143,412.616,0.2857142857142857,406,306,480.0
491,48,M,Widowed,Medium,1483.12,247.18666666666664,6,2022-11-07,4,1.0,2022-12-28,0.0,2023-11-30,44,Website,1,0,247.18666666666664,370.78,0.16666666666666666,419,31,368.0
492,45,F,Divorced,Low,1491.8,298.36,5,2022-12-19,3,0.0,,0.0,2023-01-06,38,Online Banking,0,1,298.36,497.26666666666665,0.0,377,359,755.0
493,61,M,Widowed,High,976.0,244.0,4,2022-12-02,3,0.0,,0.0,2023-08-29,44,Online Banking,0,1,244.0,325.3333333333333,0.0,394,124,755.0
494,49,M,Single,Medium,269.73,269.73,1,2022-05-31,1,1.0,2022-11-07,0.0,2023-10-08,12,Mobile App,0,0,269.73,269.73,1.0,579,84,419.0
495,38,M,Widowed,Low,1738.14,289.69,6,2022-12-08,5,1.0,2022-04-21,1.0,2023-01-07,37,Online Banking,0,0,289.69,347.62800000000004,0.16666666666666666,388,358,619.0
496,24,F,Widowed,High,216.79,108.395,2,2022-05-22,2,1.0,2022-01-27,0.0,2023-12-29,1,Website,0,0,108.395,108.395,0.5,588,2,703.0
497,27,M,Divorced,High,1554.77,259.12833333333333,6,2022-12-14,4,2.0,2022-05-28,2.0,2023-08-30,40,Mobile App,0,0,259.12833333333333,388.6925,0.3333333333333333,382,123,582.0
498,45,F,Single,Low,763.91,381.955,2,2022-07-23,2,0.0,,0.0,2023-06-28,5,Website,1,1,381.955,381.955,0.0,526,186,755.0
499,65,M,Married,Medium,458.77,229.385,2,2022-11-26,2,1.0,2022-01-07,0.0,2023-11-30,2,Mobile App,0,0,229.385,229.385,0.5,400,31,723.0
500,53,M,Divorced,Medium,2429.2200000000003,269.91333333333336,9,2022-10-28,5,0.0,,0.0,2023-11-22,46,Online Banking,0,1,269.91333333333336,485.84400000000005,0.0,429,39,755.0
501,37,M,Married,Low,1317.1799999999998,164.64749999999998,8,2022-12-29,5,0.0,,0.0,2023-04-15,25,Online Banking,0,1,164.64749999999998,263.436,0.0,367,260,755.0
502,30,M,Married,High,703.3299999999999,175.83249999999998,4,2022-11-19,3,2.0,2022-04-03,2.0,2023-09-20,38,Mobile App,0,0,175.83249999999998,234.4433333333333,0.5,407,102,637.0
503,36,F,Single,High,1336.58,222.7633333333333,6,2022-12-02,4,0.0,,0.0,2023-12-07,25,Website,0,1,222.76333333333332,334.145,0.0,394,24,755.0
504,67,M,Married,High,551.93,183.97666666666663,3,2022-05-27,3,1.0,2022-06-06,1.0,2023-11-04,48,Mobile App,0,0,183.97666666666666,183.97666666666666,0.3333333333333333,583,57,573.0
505,28,M,Single,High,2312.7,330.38571428571424,7,2022-12-19,3,2.0,2022-05-14,1.0,2023-06-23,22,Mobile App,0,0,330.38571428571424,770.9,0.2857142857142857,377,191,596.0
506,52,F,Widowed,Low,1009.74,252.435,4,2022-03-19,3,2.0,2022-05-18,2.0,2023-08-10,1,Online Banking,1,0,252.435,336.58,0.5,652,143,592.0
507,51,M,Single,High,2325.03,258.3366666666667,9,2022-10-11,4,2.0,2022-11-26,1.0,2023-10-15,25,Online Banking,1,0,258.3366666666667,581.2575,0.2222222222222222,446,77,400.0
508,61,F,Divorced,Low,1536.61,307.322,5,2022-09-29,3,0.0,,0.0,2023-10-21,33,Online Banking,0,1,307.322,512.2033333333333,0.0,458,71,755.0
509,21,F,Married,Medium,2446.54,271.8377777777778,9,2022-12-27,5,1.0,2022-08-20,1.0,2023-08-08,22,Website,1,0,271.8377777777778,489.308,0.1111111111111111,369,145,498.0
510,30,M,Single,Medium,392.1,392.1,1,2022-04-01,1,1.0,2022-10-24,1.0,2023-07-04,31,Mobile App,1,0,392.1,392.1,1.0,639,180,433.0
511,54,M,Divorced,High,2027.88,225.32,9,2022-12-24,5,1.0,2022-01-06,0.0,2023-02-12,19,Online Banking,1,0,225.32000000000002,405.576,0.1111111111111111,372,322,724.0
512,19,F,Single,High,1362.35,272.47,5,2022-12-03,3,0.0,,0.0,2023-08-02,48,Mobile App,0,1,272.46999999999997,454.1166666666666,0.0,393,151,755.0
513,67,F,Married,High,172.81,172.81,1,2022-06-19,1,0.0,,0.0,2023-06-18,18,Online Banking,0,1,172.81,172.81,0.0,560,196,755.0
514,18,F,Married,Medium,1606.29,267.715,6,2022-10-28,4,0.0,,0.0,2023-07-23,1,Mobile App,0,1,267.715,401.5725,0.0,429,161,755.0
515,57,F,Divorced,Low,1639.58,273.2633333333333,6,2022-12-03,4,0.0,,0.0,2023-01-06,19,Online Banking,0,1,273.2633333333333,409.895,0.0,393,359,755.0
516,42,F,Divorced,Low,612.22,204.07333333333327,3,2022-09-24,2,0.0,,0.0,2023-12-28,14,Mobile App,1,1,204.07333333333335,306.11,0.0,463,3,755.0
517,54,F,Divorced,Low,1073.98,214.796,5,2022-12-21,3,0.0,,0.0,2023-01-11,11,Online Banking,0,1,214.796,357.99333333333334,0.0,375,354,755.0
518,53,F,Divorced,High,3078.6,342.06666666666666,9,2022-11-13,5,2.0,2022-04-30,1.0,2023-09-25,8,Mobile App,1,0,342.06666666666666,615.72,0.2222222222222222,413,97,610.0
519,23,F,Divorced,Low,1894.4,210.4888888888889,9,2022-11-22,5,2.0,2022-07-10,1.0,2023-06-09,18,Mobile App,0,0,210.4888888888889,378.88,0.2222222222222222,404,205,539.0
520,24,M,Married,High,1959.29,391.858,5,2022-12-16,3,2.0,2022-08-28,0.0,2023-07-16,9,Mobile App,0,0,391.858,653.0966666666667,0.4,380,168,490.0
521,21,F,Widowed,Medium,645.75,322.875,2,2022-04-12,2,2.0,2022-05-18,1.0,2023-02-09,43,Website,1,0,322.875,322.875,1.0,628,325,592.0
522,52,M,Divorced,Low,2557.54,284.1711111111111,9,2022-11-09,5,2.0,2022-09-11,1.0,2023-09-15,28,Website,0,0,284.1711111111111,511.508,0.2222222222222222,417,107,476.0
523,58,M,Widowed,High,2090.02,232.22444444444443,9,2022-12-24,5,0.0,,0.0,2023-08-22,11,Mobile App,0,1,232.22444444444443,418.004,0.0,372,131,755.0
524,51,F,Divorced,Low,2565.36,285.04,9,2022-11-23,4,1.0,2022-08-09,1.0,2023-10-30,49,Online Banking,0,0,285.04,641.34,0.1111111111111111,403,62,509.0
525,46,F,Divorced,Medium,462.44,115.61,4,2022-09-16,3,1.0,2022-11-24,1.0,2023-12-07,41,Website,0,0,115.61,154.14666666666668,0.25,471,24,402.0
526,22,M,Divorced,Low,446.32,111.58,4,2022-09-25,3,1.0,2022-03-21,0.0,2023-02-14,30,Online Banking,0,0,111.58,148.77333333333334,0.25,462,320,650.0
527,44,M,Married,Low,343.51,114.50333333333332,3,2022-12-22,2,0.0,,0.0,2023-12-28,44,Online Banking,0,1,114.50333333333333,171.755,0.0,374,3,755.0
528,50,F,Widowed,Medium,1353.55,225.59166666666667,6,2022-12-19,4,1.0,2022-12-12,0.0,2023-05-16,27,Online Banking,0,0,225.59166666666667,338.3875,0.16666666666666666,377,229,384.0
529,63,F,Married,High,2333.7200000000003,291.71500000000003,8,2022-11-21,4,1.0,2022-01-13,1.0,2023-05-18,26,Online Banking,0,0,291.71500000000003,583.4300000000001,0.125,405,227,717.0
530,69,F,Single,High,1311.64,218.60666666666663,6,2022-11-26,4,0.0,,0.0,2023-12-06,49,Mobile App,1,1,218.60666666666668,327.91,0.0,400,25,755.0
531,27,F,Divorced,High,2008.12,223.12444444444444,9,2022-11-15,4,1.0,2022-09-11,1.0,2023-11-09,12,Online Banking,1,0,223.12444444444444,502.03,0.1111111111111111,411,52,476.0
532,23,M,Divorced,Low,2372.58,296.5725,8,2022-11-21,3,2.0,2022-08-01,1.0,2023-10-22,38,Website,0,0,296.5725,790.86,0.25,405,70,517.0
533,51,M,Widowed,Low,388.31,388.31,1,2022-09-11,1,1.0,2022-01-16,1.0,2023-10-29,27,Mobile App,0,0,388.31,388.31,1.0,476,63,714.0
534,25,M,Married,High,536.31,178.76999999999998,3,2022-12-03,3,2.0,2022-11-12,2.0,2023-08-16,37,Mobile App,0,0,178.76999999999998,178.76999999999998,0.6666666666666666,393,137,414.0
535,48,M,Married,High,2145.98,268.2475,8,2022-11-27,3,0.0,,0.0,2023-06-26,17,Mobile App,0,1,268.2475,715.3266666666667,0.0,399,188,755.0
536,26,M,Married,Low,1639.36,409.84,4,2022-08-20,3,1.0,2022-07-20,1.0,2023-11-10,46,Mobile App,0,0,409.84,546.4533333333333,0.25,498,51,529.0
537,38,M,Divorced,High,2067.57,344.595,6,2022-12-29,4,0.0,,0.0,2023-05-27,9,Online Banking,1,1,344.595,516.8925,0.0,367,218,755.0
538,25,M,Widowed,High,651.88,325.94,2,2022-07-20,2,2.0,2022-12-19,1.0,2023-06-13,6,Online Banking,0,0,325.94,325.94,1.0,529,201,377.0
539,21,F,Single,Low,1286.35,214.39166666666665,6,2022-09-07,4,2.0,2022-09-17,1.0,2023-09-22,13,Mobile App,0,0,214.39166666666665,321.5875,0.3333333333333333,480,100,470.0
540,39,F,Single,Medium,649.47,324.735,2,2022-04-30,2,1.0,2022-07-10,1.0,2023-01-17,6,Online Banking,0,0,324.735,324.735,0.5,610,348,539.0
541,45,F,Married,Low,185.03,92.515,2,2022-07-08,2,2.0,2022-09-02,1.0,2023-09-22,38,Mobile App,0,0,92.515,92.515,1.0,541,100,485.0
542,62,F,Widowed,High,344.77,114.92333333333332,3,2022-10-07,3,0.0,,0.0,2023-07-07,4,Mobile App,0,1,114.92333333333333,114.92333333333333,0.0,450,177,755.0
543,21,M,Married,High,939.83,187.966,5,2022-12-09,4,1.0,2022-02-06,1.0,2023-08-25,16,Online Banking,1,0,187.966,234.9575,0.2,387,128,693.0
544,56,M,Married,Medium,1099.45,274.8625,4,2022-12-28,3,1.0,2022-06-04,1.0,2023-02-21,36,Website,0,0,274.8625,366.48333333333335,0.25,368,313,575.0
545,38,F,Married,Medium,452.87,226.435,2,2022-10-02,2,2.0,2022-09-07,0.0,2023-10-08,43,Website,1,0,226.435,226.435,1.0,455,84,480.0
546,25,M,Single,Low,575.05,287.525,2,2022-01-25,2,2.0,2022-09-04,0.0,2023-02-10,14,Online Banking,0,0,287.525,287.525,1.0,705,324,483.0
547,37,M,Single,Medium,716.14,238.7133333333333,3,2022-12-10,2,0.0,,0.0,2023-01-22,29,Website,0,1,238.71333333333334,358.07,0.0,386,343,755.0
548,49,M,Married,High,2116.14,235.1266666666667,9,2022-12-21,5,0.0,,0.0,2023-11-29,24,Website,0,1,235.12666666666667,423.22799999999995,0.0,375,32,755.0
549,18,M,Widowed,High,358.67,179.335,2,2022-10-26,1,0.0,,0.0,2023-09-02,39,Mobile App,0,1,179.335,358.67,0.0,431,120,755.0
550,23,F,Single,High,2140.26,267.5325,8,2022-12-22,4,2.0,2022-12-22,1.0,2023-12-30,39,Online Banking,0,0,267.5325,535.065,0.25,374,1,374.0
551,45,F,Married,High,3027.91,336.4344444444444,9,2022-12-01,5,2.0,2022-06-30,2.0,2023-01-03,45,Mobile App,0,0,336.4344444444444,605.582,0.2222222222222222,395,362,549.0
552,61,F,Single,Medium,1049.96,349.9866666666667,3,2022-09-02,2,0.0,,0.0,2023-02-05,25,Website,0,1,349.9866666666667,524.98,0.0,485,329,755.0
553,48,F,Divorced,High,2125.61,303.65857142857146,7,2022-11-28,5,0.0,,0.0,2023-11-24,46,Website,0,1,303.65857142857146,425.122,0.0,398,37,755.0
554,27,M,Divorced,High,1822.54,303.75666666666666,6,2022-12-25,5,1.0,2022-03-30,0.0,2023-09-25,46,Mobile App,0,0,303.75666666666666,364.508,0.16666666666666666,371,97,641.0
555,37,F,Single,High,393.99,196.995,2,2022-10-14,2,0.0,,0.0,2023-11-09,3,Website,0,1,196.995,196.995,0.0,443,52,755.0
556,25,M,Married,Low,2132.54,304.6485714285714,7,2022-12-29,4,1.0,2022-11-01,0.0,2023-02-09,42,Online Banking,0,0,304.6485714285714,533.135,0.14285714285714285,367,325,425.0
557,39,F,Single,Low,1179.98,393.32666666666665,3,2022-12-14,3,2.0,2022-12-23,1.0,2023-12-02,27,Online Banking,0,0,393.32666666666665,393.32666666666665,0.6666666666666666,382,29,373.0
558,55,M,Widowed,High,1722.97,287.1616666666667,6,2022-11-22,5,0.0,,0.0,2023-10-24,12,Online Banking,0,1,287.1616666666667,344.594,0.0,404,68,755.0
559,46,F,Married,Medium,2151.66,307.38,7,2022-10-17,4,1.0,2022-01-19,1.0,2023-08-15,43,Website,0,0,307.38,537.915,0.14285714285714285,440,138,711.0
560,26,M,Married,Medium,203.34,101.67,2,2022-12-10,2,0.0,,0.0,2023-12-20,2,Mobile App,1,1,101.67,101.67,0.0,386,11,755.0
561,61,M,Married,Low,1369.4,228.2333333333333,6,2022-12-25,3,1.0,2022-04-21,0.0,2023-10-22,38,Online Banking,0,0,228.23333333333335,456.4666666666667,0.16666666666666666,371,70,619.0
562,64,M,Married,Low,2160.95,240.10555555555555,9,2022-11-20,5,0.0,,0.0,2023-05-13,26,Online Banking,1,1,240.10555555555553,432.18999999999994,0.0,406,232,755.0
563,18,M,Widowed,Medium,1090.13,218.026,5,2022-12-20,2,0.0,,0.0,2023-06-12,29,Mobile App,0,1,218.026,545.065,0.0,376,202,755.0
564,58,M,Single,Low,1859.23,265.6042857142857,7,2022-12-06,3,0.0,,0.0,2023-06-06,45,Online Banking,0,1,265.6042857142857,619.7433333333333,0.0,390,208,755.0
565,69,M,Single,Low,2436.25,406.0416666666667,6,2022-12-04,3,2.0,2022-10-29,1.0,2023-04-22,30,Website,1,0,406.0416666666667,812.0833333333334,0.3333333333333333,392,253,428.0
566,56,M,Divorced,High,1867.21,266.7442857142857,7,2022-12-02,4,0.0,,0.0,2023-06-15,38,Online Banking,0,1,266.7442857142857,466.8025,0.0,394,199,755.0
567,43,M,Married,Medium,472.36,472.36,1,2022-01-10,1,0.0,,0.0,2023-11-27,41,Online Banking,0,1,472.36,472.36,0.0,720,34,755.0
568,28,M,Divorced,High,1051.21,350.40333333333336,3,2022-10-14,2,1.0,2022-07-11,0.0,2023-08-16,32,Online Banking,0,0,350.40333333333336,525.605,0.3333333333333333,443,137,538.0
569,69,F,Widowed,Low,1550.85,258.475,6,2022-12-07,4,1.0,2022-10-21,0.0,2023-11-22,38,Online Banking,0,0,258.47499999999997,387.7125,0.16666666666666666,389,39,436.0
570,52,F,Single,Low,2358.04,336.86285714285714,7,2022-09-16,4,2.0,2022-10-30,1.0,2023-08-04,21,Mobile App,0,0,336.86285714285714,589.51,0.2857142857142857,471,149,427.0
571,41,F,Single,Low,962.48,320.82666666666665,3,2022-10-27,2,1.0,2022-03-14,1.0,2023-04-25,8,Website,0,0,320.82666666666665,481.24,0.3333333333333333,430,250,657.0
572,50,F,Married,Low,538.06,269.03,2,2022-12-29,2,0.0,,0.0,2023-01-26,6,Website,0,1,269.03,269.03,0.0,367,339,755.0
573,37,F,Single,Medium,1331.4,266.28000000000003,5,2022-11-04,2,0.0,,0.0,2023-01-23,4,Website,0,1,266.28000000000003,665.7,0.0,422,342,755.0
574,44,M,Widowed,Medium,2437.4,270.82222222222225,9,2022-12-31,4,1.0,2022-09-30,0.0,2023-04-01,17,Mobile App,1,0,270.82222222222225,609.35,0.1111111111111111,365,274,457.0
575,32,F,Widowed,Medium,1550.26,172.2511111111111,9,2022-11-02,4,2.0,2022-09-14,1.0,2023-07-10,21,Mobile App,0,0,172.2511111111111,387.565,0.2222222222222222,424,174,473.0
576,50,F,Married,Medium,755.9300000000001,188.9825,4,2022-08-31,3,2.0,2022-08-30,2.0,2023-12-21,4,Website,1,0,188.98250000000002,251.9766666666667,0.5,487,10,488.0
577,69,M,Divorced,High,2373.23,296.65375,8,2022-10-06,4,1.0,2022-07-21,1.0,2023-04-25,35,Website,1,0,296.65375,593.3075,0.125,451,250,528.0
578,24,F,Married,High,715.6,238.53333333333333,3,2022-10-17,3,1.0,2022-09-21,0.0,2023-04-23,30,Mobile App,0,0,238.53333333333333,238.53333333333333,0.3333333333333333,440,252,466.0
579,51,F,Widowed,High,402.41,201.205,2,2022-07-21,1,0.0,,0.0,2023-05-23,27,Online Banking,1,1,201.205,402.41,0.0,528,222,755.0
580,62,M,Single,Low,232.75,116.375,2,2022-12-11,1,2.0,2022-12-02,1.0,2023-12-01,12,Website,0,0,116.375,232.75,1.0,385,30,394.0
581,68,F,Single,Medium,407.66,203.83,2,2022-07-04,2,1.0,2022-07-24,1.0,2023-03-25,48,Mobile App,0,0,203.83,203.83,0.5,545,281,525.0
582,63,F,Single,Medium,1876.36,268.0514285714286,7,2022-10-14,3,0.0,,0.0,2023-10-18,20,Online Banking,0,1,268.0514285714286,625.4533333333333,0.0,443,74,755.0
583,59,M,Widowed,Medium,783.96,195.99,4,2022-09-08,3,0.0,,0.0,2023-02-15,40,Online Banking,0,1,195.99,261.32,0.0,479,319,755.0
584,22,M,Divorced,High,1677.08,239.5828571428572,7,2022-08-18,4,2.0,2022-06-18,1.0,2023-11-07,44,Online Banking,0,0,239.58285714285714,419.27,0.2857142857142857,500,54,561.0
585,47,M,Married,Low,1709.36,284.8933333333333,6,2022-10-23,4,2.0,2022-07-13,0.0,2023-04-08,41,Online Banking,0,0,284.8933333333333,427.34,0.3333333333333333,434,267,536.0
586,45,M,Divorced,Low,1667.53,333.506,5,2022-05-21,2,1.0,2022-03-12,1.0,2023-11-14,33,Online Banking,1,0,333.506,833.765,0.2,589,47,659.0
587,35,F,Single,Low,623.49,207.83,3,2022-11-18,3,1.0,2022-12-18,0.0,2023-04-01,10,Website,0,0,207.83,207.83,0.3333333333333333,408,274,378.0
588,53,F,Married,High,1726.51,215.81375,8,2022-12-14,3,2.0,2022-06-11,1.0,2023-11-21,5,Mobile App,1,0,215.81375,575.5033333333333,0.25,382,40,568.0
589,20,F,Widowed,Medium,2356.94,261.88222222222225,9,2022-12-29,3,2.0,2022-11-19,1.0,2023-04-20,11,Mobile App,1,0,261.88222222222225,785.6466666666666,0.2222222222222222,367,255,407.0
590,38,M,Widowed,High,1383.59,153.73222222222222,9,2022-12-01,4,0.0,,0.0,2023-10-14,21,Mobile App,0,1,153.73222222222222,345.8975,0.0,395,78,755.0
591,63,F,Divorced,Medium,215.12,215.12,1,2022-06-09,1,2.0,2022-08-27,1.0,2023-04-23,20,Online Banking,0,0,215.12,215.12,2.0,570,252,491.0
592,33,M,Married,Low,2642.14,330.2675,8,2022-11-27,4,0.0,,0.0,2023-02-03,44,Mobile App,0,1,330.2675,660.535,0.0,399,331,755.0
593,54,F,Single,Medium,2959.62,328.84666666666664,9,2022-12-26,5,1.0,2022-09-15,0.0,2023-01-04,9,Online Banking,0,0,328.84666666666664,591.924,0.1111111111111111,370,361,472.0
594,59,M,Divorced,Low,2544.69,282.74333333333334,9,2022-12-30,5,2.0,2022-12-25,1.0,2023-06-09,30,Mobile App,0,0,282.74333333333334,508.938,0.2222222222222222,366,205,371.0
595,22,F,Widowed,Low,2270.36,283.795,8,2022-09-12,3,1.0,2022-10-26,0.0,2023-04-23,48,Online Banking,0,0,283.795,756.7866666666667,0.125,475,252,431.0
596,67,F,Married,Low,1346.76,269.352,5,2022-09-21,2,0.0,,0.0,2023-06-07,4,Mobile App,0,1,269.352,673.38,0.0,466,207,755.0
597,68,M,Married,Medium,1726.9,246.7,7,2022-10-17,3,1.0,2022-07-21,1.0,2023-10-17,9,Website,0,0,246.70000000000002,575.6333333333333,0.14285714285714285,440,75,528.0
598,31,M,Widowed,High,1906.1,272.3,7,2022-12-26,4,0.0,,0.0,2023-07-09,40,Online Banking,0,1,272.3,476.525,0.0,370,175,755.0
599,48,M,Single,Low,2347.42,260.82444444444445,9,2022-09-24,4,2.0,2022-11-08,0.0,2023-12-16,3,Website,0,0,260.82444444444445,586.855,0.2222222222222222,463,15,418.0
600,63,F,Single,Medium,865.0,216.25,4,2022-11-17,4,1.0,2022-05-05,1.0,2023-11-22,38,Online Banking,0,0,216.25,216.25,0.25,409,39,605.0
601,41,F,Widowed,Low,2473.79,309.22375,8,2022-11-13,5,2.0,2022-04-15,1.0,2023-09-11,25,Website,0,0,309.22375,494.758,0.25,413,111,625.0
602,52,M,Widowed,Medium,1158.83,128.7588888888889,9,2022-10-22,4,0.0,,0.0,2023-05-13,37,Mobile App,1,1,128.7588888888889,289.7075,0.0,435,232,755.0
603,53,M,Single,High,1476.4,295.28000000000003,5,2022-12-12,3,0.0,,0.0,2023-06-16,30,Mobile App,0,1,295.28000000000003,492.1333333333334,0.0,384,198,755.0
604,27,M,Divorced,Low,437.93,145.97666666666666,3,2022-10-24,3,2.0,2022-09-22,1.0,2023-05-06,31,Website,0,0,145.97666666666666,145.97666666666666,0.6666666666666666,433,239,465.0
605,44,M,Divorced,Low,1187.98,296.995,4,2022-12-24,2,0.0,,0.0,2023-01-13,17,Mobile App,1,1,296.995,593.99,0.0,372,352,755.0
